BillNo,ItemID,Quantity,SellingDate,SellingPrice,StudentID,TransactionID,final_rating
419,132,1,28-08-20 21:41,21,F2266,1,2
419,134,1,13-08-20 23:38,15,F0000,2,2
419,140,1,22-08-20 21:29,26,F2402,1,1
419,140,1,26-08-20 21:30,26,F2931,2,1
419,140,1,26-08-20 21:30,26,F2931,4,1
419,146,1,18-08-20 21:23,85,F0000,1,5
419,148,1,24-08-20 21:19,90,F3732,1,4
419,148,1,24-08-20 21:19,90,F3732,2,4
419,151,1,16-08-20 23:40,12,F4125,1,1
419,151,3,18-08-20 21:23,12,F0000,2,4
419,151,4,19-08-20 21:09,12,F5545,2,1
419,154,1,13-08-20 23:38,22,F0000,3,2
419,154,1,21-08-20 21:39,22,F3219,2,4
419,154,2,26-08-20 21:30,22,F2931,1,5
419,159,3,16-08-20 0:04,20,F0000,1,5
419,161,1,13-08-20 23:38,12,F0000,4,4
419,161,1,16-08-20 0:04,12,F0000,3,1
419,161,1,27-08-20 22:04,12,F2042,2,3
419,161,2,20-08-20 21:56,12,F4512,1,4
419,163,1,16-08-20 0:04,20,F0000,2,4
419,164,1,19-08-20 21:09,81,F5545,1,1
419,167,3,19-08-20 21:09,10,F5545,3,5
419,169,2,27-08-20 22:04,25,F2042,1,4
419,170,1,29-08-20 21:24,20,F2021,1,5
419,173,1,26-08-20 21:30,45,F2931,3,1
420,12,1,28-08-20 21:41,30,F2477,1,4
420,16,1,13-08-20 23:39,5,F0000,3,4
420,26,1,27-08-20 22:05,5,F2228,2,3
420,123,1,23-08-20 21:25,8,F2733,1,4
420,128,1,16-08-20 23:41,25,F0000,2,4
420,129,2,21-08-20 21:39,16,F3737,1,4
420,130,1,17-08-20 22:07,21,F0000,1,2
420,130,2,19-08-20 21:09,21,F0000,2,2
420,133,3,19-08-20 21:09,21,F0000,1,1
420,134,1,16-08-20 23:41,15,F0000,3,1
420,146,4,24-08-20 21:19,85,F1549,1,5
420,148,1,22-08-20 21:31,90,F0000,1,5
420,151,12,24-08-20 21:19,12,F1549,2,4
420,154,1,22-08-20 21:31,22,F0000,2,5
420,154,1,29-08-20 21:24,22,F4453,1,2
420,154,2,13-08-20 23:39,22,F0000,2,5
420,154,2,25-08-20 21:39,22,F2273,1,4
420,155,1,16-08-20 0:04,27,F0000,1,3
420,155,1,16-08-20 23:41,27,F0000,1,3
420,155,1,23-08-20 21:25,27,F2733,2,1
420,156,1,17-08-20 22:07,30,F0000,2,3
420,156,1,22-08-20 21:31,30,F0000,3,1
420,156,1,26-08-20 21:30,30,F2931,1,2
420,156,1,28-08-20 21:41,30,F2477,2,4
420,157,1,23-08-20 21:25,32,F2733,3,2
420,159,1,18-08-20 21:23,20,F0000,1,1
420,159,1,20-08-20 21:56,20,F3893,1,3
420,159,2,27-08-20 22:05,20,F2228,1,1
420,163,2,13-08-20 23:39,20,F0000,1,2
420,170,1,27-08-20 22:05,20,F2228,3,4
421,12,2,18-08-20 21:24,30,F3884,1,5
421,12,2,19-08-20 21:09,30,F4829,1,3
421,16,2,16-08-20 23:41,5,F0000,2,3
421,21,1,18-08-20 21:24,30,F3884,2,5
421,107,1,22-08-20 21:31,10,F2171,2,4
421,128,1,13-08-20 23:39,25,F0000,2,4
421,132,1,24-08-20 21:20,21,F2345,1,2
421,140,1,16-08-20 23:41,26,F0000,1,1
421,148,2,16-08-20 0:04,90,F0000,1,3
421,148,4,17-08-20 22:08,90,F0000,1,1
421,151,1,29-08-20 21:24,12,F0000,1,1
421,151,6,17-08-20 22:08,12,F0000,2,3
421,154,1,13-08-20 23:39,22,F0000,1,5
421,154,1,19-08-20 21:09,22,F4829,3,3
421,154,1,23-08-20 21:25,22,F2814,1,3
421,154,1,27-08-20 22:05,22,F2537,1,4
421,154,1,28-08-20 21:41,22,F2266,1,2
421,155,1,21-08-20 21:39,27,F2549,1,2
421,155,1,22-08-20 21:31,27,F2171,1,3
421,156,1,26-08-20 21:31,30,F5800,1,2
421,159,2,20-08-20 21:56,20,F3012,1,5
421,161,1,25-08-20 21:39,12,H1136,1,3
421,169,1,19-08-20 21:09,25,F4829,2,4
422,12,1,18-08-20 21:24,30,F3665,1,5
422,12,1,20-08-20 21:57,30,F5808,1,3
422,74,1,19-08-20 21:09,25,F4270,3,1
422,124,1,19-08-20 21:09,25,F4270,1,4
422,124,1,25-08-20 21:39,25,F2257,1,3
422,124,1,28-08-20 21:41,25,F2055,1,3
422,124,2,19-08-20 21:09,25,F4270,4,2
422,128,1,13-08-20 23:39,25,F0000,2,1
422,128,1,16-08-20 0:04,25,F0000,1,4
422,128,1,16-08-20 23:41,25,F2102,2,5
422,128,1,24-08-20 21:20,25,F4287,1,5
422,128,2,26-08-20 21:32,25,F2258,1,5
422,130,1,19-08-20 21:09,21,F4270,2,4
422,134,1,21-08-20 21:39,15,F2102,1,4
422,135,1,23-08-20 21:25,21,F3737,1,1
422,146,1,22-08-20 21:32,85,F2494,1,5
422,151,2,22-08-20 21:32,12,F2494,2,5
422,154,1,16-08-20 0:04,22,F0000,2,2
422,154,1,16-08-20 23:41,22,F2102,1,4
422,154,1,24-08-20 21:20,22,F4287,2,3
422,154,1,25-08-20 21:39,22,F2257,2,4
422,154,1,26-08-20 21:32,22,F2258,2,2
422,157,1,13-08-20 23:39,32,F0000,1,3
422,159,1,26-08-20 21:32,20,F2258,3,2
422,161,6,29-08-20 21:25,12,F0000,1,3
422,163,1,17-08-20 22:09,20,F2733,1,3
422,163,1,27-08-20 22:05,20,F2757,1,1
423,12,1,20-08-20 21:58,30,F3573,4,3
423,123,1,24-08-20 21:20,8,F2903,2,4
423,128,2,23-08-20 21:25,25,F2814,1,4
423,134,1,20-08-20 21:58,15,F3573,3,3
423,139,1,13-08-20 23:39,21,F3569,1,2
423,140,1,16-08-20 23:41,26,F5641,1,1
423,146,1,21-08-20 21:39,85,F3103,1,5
423,146,1,29-08-20 21:25,85,F2176,3,2
423,148,1,16-08-20 0:07,90,F0000,1,5
423,148,1,17-08-20 22:09,90,F3349,1,5
423,148,1,29-08-20 21:25,90,F2176,1,5
423,151,2,21-08-20 21:39,12,F3103,2,1
423,151,4,19-08-20 21:10,12,F2665,1,2
423,151,5,29-08-20 21:25,12,F2176,2,2
423,154,1,20-08-20 21:58,22,F3573,5,4
423,154,1,24-08-20 21:20,22,F2903,1,4
423,154,1,27-08-20 22:05,22,F3438,1,4
423,154,2,20-08-20 21:58,22,F3573,2,3
423,155,1,16-08-20 0:07,27,F0000,2,3
423,155,1,17-08-20 22:09,27,F3349,2,3
423,155,1,28-08-20 21:41,27,F3833,1,2
423,157,1,20-08-20 21:58,32,F3573,1,3
423,159,1,18-08-20 21:24,20,F4356,1,3
423,159,1,23-08-20 21:25,20,F2814,2,4
423,161,1,25-08-20 21:39,12,H1136,1,4
423,164,1,19-08-20 21:10,81,F2665,2,2
423,169,1,22-08-20 21:32,25,F4185,1,3
423,170,4,26-08-20 21:32,20,F3742,1,4
424,12,1,16-08-20 0:08,30,F0000,2,4
424,12,1,29-08-20 21:26,30,F1549,3,5
424,14,1,22-08-20 21:32,10,F3205,1,3
424,15,2,17-08-20 22:09,35,F2171,2,5
424,21,3,17-08-20 22:09,30,F2171,1,1
424,124,1,28-08-20 21:41,25,F3864,1,5
424,124,1,29-08-20 21:26,25,F1549,2,4
424,128,1,16-08-20 23:41,25,F3841,1,4
424,128,1,23-08-20 21:25,25,F3773,1,4
424,130,1,19-08-20 21:10,21,F4825,3,3
424,154,1,16-08-20 0:08,22,F0000,1,5
424,154,1,19-08-20 21:10,22,F4825,2,2
424,154,2,29-08-20 21:26,22,F1549,1,2
424,155,1,21-08-20 21:39,27,F4771,1,3
424,156,1,13-08-20 23:40,30,F0000,1,2
424,156,1,19-08-20 21:10,30,F4825,1,3
424,156,1,26-08-20 21:32,30,F2277,1,5
424,156,1,27-08-20 22:05,30,F3665,1,2
424,157,1,24-08-20 21:21,32,F4804,1,2
424,159,1,18-08-20 21:26,20,F3012,1,3
424,159,1,20-08-20 21:58,20,F0000,1,1
424,159,1,20-08-20 21:58,20,F0000,2,1
424,161,1,25-08-20 21:39,12,F3566,1,5
425,12,1,22-08-20 21:32,30,F3522,2,5
425,15,1,24-08-20 21:21,35,F2903,1,2
425,16,1,16-08-20 0:08,5,F0000,1,1
425,123,1,26-08-20 21:33,8,F2774,4,5
425,128,1,17-08-20 22:09,25,F3525,3,5
425,128,1,18-08-20 21:26,25,F4805,2,5
425,128,2,13-08-20 23:40,25,F0000,1,5
425,128,3,22-08-20 21:32,25,F3522,1,4
425,128,4,21-08-20 21:40,25,F2595,1,3
425,130,1,19-08-20 21:10,21,F0000,1,5
425,134,1,16-08-20 23:42,15,F0000,1,2
425,134,1,17-08-20 22:09,15,F3525,2,1
425,134,1,26-08-20 21:33,15,F2774,3,1
425,146,1,23-08-20 21:26,85,H1075,2,4
425,146,1,23-08-20 21:26,85,H1075,3,5
425,148,2,23-08-20 21:26,90,H1075,1,5
425,151,7,26-08-20 21:33,12,F2774,1,1
425,151,8,23-08-20 21:26,12,H1075,5,1
425,154,1,17-08-20 22:09,22,F3525,1,4
425,154,1,18-08-20 21:26,22,F4805,1,2
425,154,1,25-08-20 21:40,22,F0000,1,1
425,154,1,27-08-20 22:05,22,F2537,1,1
425,154,1,28-08-20 21:41,22,F3822,3,1
425,155,1,17-08-20 22:09,27,F3525,4,3
425,155,2,26-08-20 21:33,27,F2774,5,1
425,161,1,20-08-20 21:58,12,F1236,1,5
425,164,1,23-08-20 21:26,81,H1075,4,4
425,164,2,26-08-20 21:33,81,F2774,2,1
425,167,3,28-08-20 21:41,10,F3822,1,1
425,169,1,28-08-20 21:41,25,F3822,2,1
425,170,1,29-08-20 21:26,20,F3067,1,4
426,12,1,28-08-20 21:42,30,F0000,1,3
426,16,1,16-08-20 0:08,5,F0000,1,3
426,124,1,19-08-20 21:10,25,F4708,1,4
426,128,2,13-08-20 23:41,25,F0000,1,5
426,134,1,16-08-20 23:42,15,F0000,1,4
426,140,1,18-08-20 21:27,26,F3737,1,4
426,140,1,22-08-20 21:32,26,F4208,1,1
426,146,1,21-08-20 21:40,85,F3750,1,5
426,146,1,26-08-20 21:33,85,F2020,2,4
426,148,2,26-08-20 21:33,90,F2020,1,5
426,151,2,17-08-20 22:09,12,F3496,2,4
426,151,2,21-08-20 21:40,12,F3750,2,3
426,151,4,26-08-20 21:33,12,F2020,3,1
426,154,1,13-08-20 23:41,22,F0000,2,4
426,154,1,19-08-20 21:10,22,F4708,2,4
426,154,1,20-08-20 21:58,22,F3445,1,5
426,155,1,24-08-20 21:21,27,F4663,1,5
426,156,1,25-08-20 21:41,30,F3339,1,4
426,159,1,23-08-20 21:26,20,F6770,1,4
426,161,1,27-08-20 22:06,12,F3876,1,5
426,161,1,28-08-20 21:42,12,F0000,2,5
426,164,1,17-08-20 22:09,81,F3496,1,2
426,167,1,19-08-20 21:10,10,F4708,3,2
426,169,1,29-08-20 21:27,25,F4308,1,2
427,15,2,25-08-20 21:42,35,F3356,1,3
427,18,1,24-08-20 21:21,55,F3732,3,2
427,19,1,24-08-20 21:21,20,F3732,2,4
427,107,1,25-08-20 21:42,10,F3356,3,4
427,124,1,19-08-20 21:10,25,F4012,1,5
427,124,2,27-08-20 22:06,25,F0000,1,4
427,128,1,20-08-20 21:59,25,F3573,3,5
427,128,1,24-08-20 21:21,25,F3732,4,4
427,134,1,16-08-20 23:43,15,F0000,1,1
427,140,1,21-08-20 21:40,26,F3737,1,1
427,146,1,18-08-20 21:27,85,F3644,1,3
427,146,1,23-08-20 21:26,85,F2099,1,5
427,146,1,26-08-20 21:33,85,F2195,1,1
427,148,2,29-08-20 21:27,90,F3027,1,4
427,151,2,23-08-20 21:26,12,F2099,2,4
427,151,3,18-08-20 21:27,12,F3644,2,3
427,151,3,26-08-20 21:33,12,F2195,2,1
427,151,4,17-08-20 22:10,12,F3403,2,3
427,154,1,20-08-20 21:59,22,F3573,1,3
427,154,2,29-08-20 21:27,22,F3027,2,5
427,155,1,19-08-20 21:10,27,F4012,2,4
427,155,1,20-08-20 21:59,27,F3573,2,3
427,155,1,20-08-20 21:59,27,F3573,4,1
427,156,1,25-08-20 21:42,30,F3356,2,4
427,156,2,24-08-20 21:21,30,F3732,1,4
427,161,1,16-08-20 0:10,12,F0000,1,1
427,161,1,28-08-20 21:42,12,F0000,1,1
427,163,1,13-08-20 23:41,20,F0000,1,2
427,164,1,17-08-20 22:10,81,F3403,1,3
427,169,1,22-08-20 21:33,25,F2232,1,4
428,18,2,28-08-20 21:42,55,F6725,2,2
428,108,1,28-08-20 21:42,20,F6725,1,4
428,128,2,24-08-20 21:22,25,F2019,1,5
428,128,4,21-08-20 21:40,25,F3239,1,5
428,148,1,16-08-20 0:10,90,F0000,1,3
428,148,1,23-08-20 21:27,90,F3825,1,1
428,154,1,13-08-20 23:41,22,F0000,1,2
428,154,1,16-08-20 23:43,22,F2057,1,3
428,154,2,20-08-20 21:59,22,F3573,1,3
428,155,1,20-08-20 21:59,27,F3573,2,4
428,155,1,22-08-20 21:33,27,F1458,1,3
428,156,1,24-08-20 21:22,30,F2019,2,4
428,156,1,25-08-20 21:42,30,F2504,1,4
428,157,1,26-08-20 21:33,32,F2078,1,3
428,161,1,29-08-20 21:27,12,F0000,1,2
428,161,2,27-08-20 22:07,12,F0000,1,4
428,164,1,18-08-20 21:27,81,F3737,1,4
428,167,1,19-08-20 21:10,10,F4718,1,4
428,167,2,17-08-20 22:10,10,F2705,1,3
428,169,1,28-08-20 21:42,25,F6725,3,5
429,2,3,18-08-20 21:27,8,F2719,1,4
429,12,1,16-08-20 0:10,30,F0000,1,4
429,12,1,16-08-20 23:43,30,F0000,1,4
429,16,1,13-08-20 23:42,5,F0000,1,2
429,18,1,24-08-20 21:22,55,F3732,1,2
429,107,1,22-08-20 21:33,10,F2171,1,2
429,108,1,21-08-20 21:40,20,F3504,1,3
429,128,1,16-08-20 23:43,25,F0000,4,5
429,128,1,20-08-20 21:59,25,F3881,1,5
429,128,1,23-08-20 21:27,25,F3272,1,5
429,128,2,17-08-20 22:10,25,F0000,1,5
429,130,1,23-08-20 21:27,21,F3272,2,5
429,130,1,26-08-20 21:34,21,F2022,1,3
429,134,1,16-08-20 23:43,15,F0000,3,1
429,138,1,27-08-20 22:07,22,F2549,1,3
429,146,1,29-08-20 21:27,85,F3805,1,5
429,148,1,25-08-20 21:42,90,F1636,1,5
429,151,2,29-08-20 21:27,12,F3805,2,1
429,154,1,28-08-20 21:44,22,F2062,1,1
429,155,1,22-08-20 21:33,27,F2171,2,2
429,155,1,23-08-20 21:27,27,F3272,3,4
429,156,1,20-08-20 21:59,30,F3881,2,2
429,161,1,16-08-20 23:43,12,F0000,2,4
429,167,2,19-08-20 21:10,10,F3801,1,3
429,170,1,25-08-20 21:42,20,F1636,2,5
429,170,1,27-08-20 22:07,20,F2549,2,3
430,123,1,20-08-20 21:59,8,F3689,3,4
430,128,1,17-08-20 22:10,25,F2257,2,5
430,128,1,20-08-20 21:59,25,F3689,1,4
430,128,2,16-08-20 0:11,25,F0000,2,5
430,130,1,25-08-20 21:42,21,F2228,2,5
430,130,1,27-08-20 22:07,21,F2007,1,2
430,134,2,16-08-20 0:11,15,F0000,1,1
430,140,1,21-08-20 21:40,26,F2375,3,3
430,140,1,25-08-20 21:42,26,F2228,1,2
430,146,1,21-08-20 21:40,85,F2375,2,4
430,146,1,23-08-20 21:27,85,F3183,1,5
430,151,2,23-08-20 21:27,12,F3183,2,2
430,151,2,26-08-20 21:34,12,F2020,1,1
430,151,2,28-08-20 21:44,12,F2062,2,1
430,151,3,21-08-20 21:40,12,F2375,1,1
430,151,4,18-08-20 21:27,12,F3737,1,3
430,154,1,16-08-20 23:43,22,F2100,2,2
430,154,1,22-08-20 21:33,22,F2096,1,4
430,155,1,24-08-20 21:22,27,F2209,1,2
430,156,1,16-08-20 0:11,30,F0000,3,1
430,156,1,20-08-20 21:59,30,F3689,2,4
430,156,1,24-08-20 21:22,30,F2209,2,5
430,157,1,24-08-20 21:22,32,F2209,3,3
430,159,1,13-08-20 23:42,20,F0000,1,2
430,159,1,19-08-20 21:10,20,F4804,1,1
430,161,1,27-08-20 22:07,12,F2007,2,5
430,161,1,29-08-20 21:27,12,F3364,1,4
430,163,1,16-08-20 23:43,20,F2100,1,4
430,164,1,28-08-20 21:44,81,F2062,1,4
430,167,2,17-08-20 22:10,10,F2257,1,5
431,12,1,16-08-20 0:11,30,F0000,1,3
431,14,1,22-08-20 21:35,10,F3259,1,2
431,15,1,22-08-20 21:35,35,F3259,2,2
431,46,1,17-08-20 22:11,18,F2257,1,4
431,128,1,13-08-20 23:43,25,F0000,1,5
431,128,1,20-08-20 21:59,25,F3573,1,5
431,128,1,23-08-20 21:28,25,F2662,1,5
431,139,1,21-08-20 21:41,21,F0000,1,1
431,151,2,28-08-20 21:45,12,F2062,1,1
431,154,1,13-08-20 23:43,22,F0000,2,4
431,154,1,19-08-20 21:11,22,F2273,2,1
431,154,1,23-08-20 21:28,22,F2662,2,4
431,155,1,27-08-20 22:07,27,F0000,1,3
431,155,1,29-08-20 21:27,27,F3778,1,2
431,159,1,26-08-20 21:34,20,F2022,1,2
431,161,1,18-08-20 21:27,12,F3886,1,5
431,161,11,24-08-20 21:22,12,F1596,1,4
431,163,1,16-08-20 23:43,20,F2761,1,4
431,164,1,28-08-20 21:45,81,F2062,2,4
431,167,1,19-08-20 21:11,10,F2273,1,4
431,168,1,25-08-20 21:42,27,F3339,1,1
432,12,1,18-08-20 21:28,30,F2084,1,5
432,107,1,17-08-20 22:11,10,F2590,1,2
432,128,1,21-08-20 21:41,25,F3843,1,3
432,128,1,23-08-20 21:28,25,F1542,1,5
432,129,1,20-08-20 22:00,16,F4204,1,2
432,130,1,24-08-20 21:23,21,F1333,1,5
432,134,1,16-08-20 0:12,15,F0000,1,1
432,135,1,26-08-20 21:34,21,F0000,1,2
432,148,1,22-08-20 21:35,90,F2377,1,5
432,148,1,29-08-20 21:27,90,F2345,1,5
432,151,2,28-08-20 21:45,12,F2808,2,1
432,154,1,20-08-20 22:00,22,F4204,2,2
432,155,1,16-08-20 23:44,27,F0000,1,1
432,161,1,18-08-20 21:28,12,F2084,2,3
432,161,1,25-08-20 21:43,12,F2316,1,4
432,161,1,27-08-20 22:08,12,F5685,1,3
432,163,3,13-08-20 23:44,20,F0000,1,4
432,164,1,28-08-20 21:45,81,F2808,1,5
433,14,1,26-08-20 21:34,10,F2014,1,1
433,124,1,19-08-20 21:11,25,F5755,1,3
433,128,1,13-08-20 23:44,25,F0000,2,3
433,130,1,23-08-20 21:28,21,F0000,1,3
433,134,1,16-08-20 0:14,15,F0000,3,1
433,135,1,20-08-20 22:00,21,F2487,1,5
433,139,1,29-08-20 21:27,21,F2185,1,1
433,140,1,19-08-20 21:11,26,F5755,2,1
433,146,1,18-08-20 21:28,85,F2341,2,5
433,148,1,18-08-20 21:28,90,F2341,3,5
433,148,1,22-08-20 21:36,90,F0000,1,3
433,151,2,20-08-20 22:00,12,F2487,3,2
433,151,2,22-08-20 21:36,12,F0000,2,2
433,151,3,17-08-20 22:11,12,F4438,2,1
433,151,4,18-08-20 21:28,12,F2341,1,2
433,154,1,16-08-20 0:14,22,F0000,2,3
433,154,1,21-08-20 21:41,22,F2549,1,3
433,154,1,23-08-20 21:28,22,F0000,2,5
433,154,1,28-08-20 21:45,22,F2808,1,3
433,154,2,13-08-20 23:44,22,F0000,1,3
433,156,1,20-08-20 22:00,30,F2487,2,3
433,157,1,26-08-20 21:34,32,F2014,2,4
433,161,1,16-08-20 23:44,12,F3424,1,5
433,161,1,25-08-20 21:43,12,F2824,1,1
433,161,1,27-08-20 22:08,12,F2239,1,4
433,162,1,16-08-20 0:14,18,F0000,1,5
433,164,1,17-08-20 22:11,81,F4438,1,3
433,164,1,20-08-20 22:00,81,F2487,4,1
433,168,1,24-08-20 21:23,27,F1333,1,4
434,12,1,16-08-20 0:15,30,F0000,2,3
434,12,1,19-08-20 21:11,30,F3077,1,3
434,15,2,21-08-20 21:43,35,F3239,1,2
434,19,2,21-08-20 21:43,20,F3239,2,2
434,123,1,24-08-20 21:23,8,F1153,2,3
434,128,1,23-08-20 21:28,25,F2733,1,4
434,128,1,26-08-20 21:34,25,F1350,1,5
434,135,2,16-08-20 23:44,21,F0000,1,5
434,138,1,24-08-20 21:23,22,F1153,1,2
434,139,1,13-08-20 23:44,21,F0000,1,1
434,140,1,16-08-20 0:15,26,F0000,1,3
434,146,1,17-08-20 22:12,85,F3498,1,5
434,146,1,19-08-20 21:11,85,F3077,3,4
434,146,1,22-08-20 21:36,85,F2074,1,3
434,148,1,18-08-20 21:29,90,F0000,1,3
434,151,2,17-08-20 22:12,12,F3498,2,2
434,151,2,18-08-20 21:29,12,F0000,2,2
434,151,2,29-08-20 21:27,12,F4426,1,2
434,151,4,19-08-20 21:11,12,F3077,2,2
434,151,4,22-08-20 21:36,12,F2074,2,4
434,154,1,20-08-20 22:00,22,F3573,1,2
434,154,1,26-08-20 21:34,22,F1350,2,4
434,155,1,28-08-20 21:46,27,F1637,1,1
434,161,1,25-08-20 21:43,12,F2296,1,4
434,161,2,16-08-20 0:15,12,F0000,3,2
434,161,2,21-08-20 21:43,12,F3239,3,1
434,170,1,27-08-20 22:08,20,F2411,1,2
435,14,1,25-08-20 21:43,10,F2613,1,4
435,15,1,28-08-20 21:46,35,F3477,3,2
435,16,1,13-08-20 23:45,5,F0000,3,3
435,16,1,16-08-20 23:44,5,F3101,1,2
435,18,2,28-08-20 21:46,55,F3477,2,1
435,19,1,24-08-20 21:24,20,F2423,1,4
435,25,1,24-08-20 21:24,10,F2423,2,3
435,50,1,28-08-20 21:46,20,F3477,1,3
435,107,1,24-08-20 21:24,10,F2423,3,3
435,124,2,27-08-20 22:09,25,F3204,2,5
435,128,1,16-08-20 0:15,25,F0000,1,4
435,135,1,21-08-20 21:43,21,F0000,1,3
435,138,1,23-08-20 21:29,22,F4554,1,4
435,146,1,26-08-20 21:35,85,F0000,1,5
435,148,1,17-08-20 22:12,90,F2377,1,3
435,148,1,18-08-20 21:29,90,F0000,2,5
435,148,1,29-08-20 21:28,90,F2193,1,5
435,151,2,17-08-20 22:12,12,F2377,3,1
435,151,2,18-08-20 21:29,12,F0000,1,2
435,151,2,19-08-20 21:11,12,F5466,1,1
435,157,1,25-08-20 21:43,32,F2613,2,2
435,161,1,13-08-20 23:45,12,F0000,1,3
435,161,1,13-08-20 23:45,12,F0000,2,1
435,161,3,27-08-20 22:09,12,F3204,1,2
435,164,1,17-08-20 22:12,81,F2377,2,5
435,164,1,19-08-20 21:11,81,F5466,2,4
435,164,1,20-08-20 22:00,81,F4246,1,5
435,169,2,22-08-20 21:36,25,F2282,1,4
436,12,1,13-08-20 23:45,30,F0000,1,2
436,12,1,28-08-20 21:47,30,F4652,1,4
436,26,1,22-08-20 21:36,5,F5755,1,2
436,107,1,16-08-20 0:16,10,F0000,2,5
436,124,1,28-08-20 21:47,25,F4652,4,4
436,128,1,16-08-20 0:16,25,F0000,1,4
436,128,1,16-08-20 23:44,25,F2010,1,5
436,128,1,26-08-20 21:35,25,F3444,1,4
436,130,1,25-08-20 21:43,21,F5545,3,4
436,130,5,29-08-20 21:28,21,F0000,1,3
436,138,2,25-08-20 21:43,22,F5545,1,2
436,146,1,17-08-20 22:12,85,F2143,2,3
436,146,1,18-08-20 21:29,85,F2722,1,5
436,148,1,17-08-20 22:12,90,F2143,1,5
436,151,2,17-08-20 22:12,12,F2143,3,3
436,151,2,23-08-20 21:29,12,F0000,2,1
436,151,4,20-08-20 22:00,12,F4268,1,1
436,154,1,16-08-20 0:16,22,F0000,3,5
436,154,1,16-08-20 23:44,22,F2010,2,5
436,154,1,21-08-20 21:44,22,F3644,1,1
436,154,1,22-08-20 21:36,22,F5755,2,2
436,154,1,28-08-20 21:47,22,F4652,3,3
436,154,1,28-08-20 21:47,22,F4652,5,3
436,154,2,28-08-20 21:47,22,F4652,2,2
436,155,1,24-08-20 21:24,27,F4052,1,3
436,155,1,25-08-20 21:43,27,F5545,2,1
436,155,1,26-08-20 21:35,27,F3444,2,2
436,156,1,23-08-20 21:29,30,F0000,3,5
436,161,1,27-08-20 22:09,12,F5726,1,3
436,161,2,19-08-20 21:11,12,F0000,1,2
436,161,2,20-08-20 22:00,12,F4268,2,1
436,164,1,23-08-20 21:29,81,F0000,1,5
436,167,2,19-08-20 21:11,10,F0000,2,2
436,169,1,28-08-20 21:47,25,F4652,6,5
436,172,1,25-08-20 21:43,80,F5545,4,4
437,2,1,18-08-20 21:30,8,F2740,2,3
437,2,1,22-08-20 21:36,8,F5523,1,4
437,12,1,19-08-20 21:11,30,F3848,2,3
437,12,1,21-08-20 21:44,30,F2006,1,5
437,21,1,20-08-20 22:00,30,F3588,2,5
437,107,1,29-08-20 21:28,10,F2443,1,5
437,123,1,18-08-20 21:30,8,F2740,1,5
437,124,1,19-08-20 21:11,25,F3848,1,5
437,124,1,27-08-20 22:09,25,F2458,1,4
437,124,2,29-08-20 21:28,25,F2443,2,4
437,128,2,17-08-20 22:12,25,F3834,1,4
437,134,1,22-08-20 21:36,15,F5523,2,2
437,136,1,20-08-20 22:00,25,F3588,1,1
437,139,1,28-08-20 21:47,21,F2834,1,2
437,154,1,18-08-20 21:30,22,F2740,3,2
437,154,1,26-08-20 21:35,22,F3672,2,2
437,156,1,16-08-20 0:16,30,F0000,1,3
437,158,1,13-08-20 23:46,14,F0000,1,3
437,159,1,16-08-20 23:44,20,F5633,1,3
437,161,1,27-08-20 22:09,12,F2458,2,2
437,161,2,23-08-20 21:29,12,F3421,1,4
437,161,2,24-08-20 21:24,12,F2487,1,4
437,170,1,26-08-20 21:35,20,F3672,1,2
438,2,1,18-08-20 21:30,8,F2091,1,1
438,12,1,24-08-20 21:24,30,F2416,1,5
438,107,1,29-08-20 21:29,10,F4426,1,2
438,107,2,16-08-20 0:17,10,F0000,1,2
438,123,1,18-08-20 21:30,8,F2091,2,4
438,124,1,25-08-20 21:44,25,F3135,1,4
438,128,1,13-08-20 23:47,25,F0000,1,5
438,128,1,26-08-20 21:35,25,F3373,1,4
438,129,1,28-08-20 21:47,16,F2402,1,2
438,135,1,20-08-20 22:00,21,F2115,1,3
438,148,1,21-08-20 21:45,90,F0000,1,3
438,148,1,23-08-20 21:29,90,F2346,1,5
438,151,1,27-08-20 22:10,12,F3461,1,1
438,151,3,17-08-20 22:13,12,F2143,2,2
438,154,1,18-08-20 21:30,22,F2091,3,3
438,154,1,27-08-20 22:10,22,F3461,2,2
438,154,4,16-08-20 23:45,22,F2100,1,4
438,155,1,23-08-20 21:29,27,F2346,2,5
438,155,1,28-08-20 21:47,27,F2402,2,2
438,156,1,22-08-20 21:36,30,F2504,1,4
438,156,1,26-08-20 21:35,30,F3373,2,3
438,159,1,24-08-20 21:24,20,F2416,2,3
438,161,1,13-08-20 23:47,12,F0000,2,4
438,161,1,25-08-20 21:44,12,F3135,2,3
438,161,2,19-08-20 21:11,12,F4452,1,1
438,164,1,17-08-20 22:13,81,F2143,1,4
439,2,1,18-08-20 21:30,8,F2345,1,5
439,2,1,22-08-20 21:36,8,F5608,2,2
439,12,1,23-08-20 21:29,30,F4803,1,5
439,16,2,16-08-20 23:45,5,F0000,1,2
439,107,1,13-08-20 23:48,10,F0000,3,3
439,128,1,13-08-20 23:48,25,F0000,1,5
439,128,1,22-08-20 21:36,25,F5608,1,5
439,128,1,23-08-20 21:29,25,F4803,3,5
439,128,2,23-08-20 21:29,25,F4803,2,5
439,129,1,29-08-20 21:31,16,F3803,1,1
439,130,2,17-08-20 22:13,21,F1179,1,5
439,132,1,26-08-20 21:35,21,F4371,1,5
